"address","city","country_code","domain","fid","kgmid","latitude","longitude","neighborhood","phone","phone_unformatted","place_id","popular_times_weekly/0/close","popular_times_weekly/0/day","popular_times_weekly/0/open","popular_times_weekly/1/close","popular_times_weekly/1/day","popular_times_weekly/1/open","popular_times_weekly/2/close","popular_times_weekly/2/day","popular_times_weekly/2/open","popular_times_weekly/3/close","popular_times_weekly/3/day","popular_times_weekly/3/open","popular_times_weekly/4/close","popular_times_weekly/4/day","popular_times_weekly/4/open","popular_times_weekly/5/close","popular_times_weekly/5/day","popular_times_weekly/5/open","popular_times_weekly/6/close","popular_times_weekly/6/day","popular_times_weekly/6/open","popular_times_weekly/7/close","popular_times_weekly/7/day","popular_times_weekly/7/open","postal_code","reviews_count","state","street","title","total_score","website"
"Es-Derm Guzellik Salonu, 19 Mayıs Mah. İnönü Cad Sönmez Apt. No:72, D:4, 34742 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac62e62995787:0x90d26cb29cfb9b5f","/g/1ptxcp657","40.9782782","29.0920912","19 Mayıs Mah. İnönü Cad Sönmez Apt. No:72, D:4","+902163026532","(0216) 302 65 32","ChIJh1eZYi7GyhQRX5v7nLJs0pA","5pm","Saturday","8:30am","7pm","Friday","8:30am","7pm","Thursday","8:30am","7pm","Wednesday","8:30am","7pm","Tuesday","8:30am","7pm","Monday","8:30am",,"Sunday",,"5pm","Saturday","8:30am","34742","33","İstanbul","19 Mayıs Mah. İnönü Cad Sönmez Apt. No:72, D:4","Es-Derm Guzellik Salonu","4.5",
"Alina Güzellik Salonu, teknik yapi, Barbaros, Mor Sumbul Sokagi Deluxia Palace No:5 kat.9 daire.253, 34634 Ataşehir/İstanbul, Türkiye","Ataşehir","TR",,"0x14cac7612f9d64df:0xca157a5121bc2ec7","/g/11lz8vd45t","40.994671","29.1000735","teknik yapi, Mor Sumbul Sokagi Deluxia Palace No:5 kat.9 daire.253","+905459330960","0545 933 09 60","ChIJ32SdL2HHyhQRxy68IVF6Fco","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am","7pm","Sunday","9am","7pm","Saturday","9am","34634","29","İstanbul","teknik yapi, Mor Sumbul Sokagi Deluxia Palace No:5 kat.9 daire.253","Alina Güzellik Salonu","4.7",
"Kadıköy Salon Ay Saç Tasarım & Kaynak Merkezi, Feneryolu Mahallesi Gazi Muhtarpaşa Sokağı & Fahrettin Kerim Gökay Caddesi D:16/A Blok, 34724 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac785e415181d:0x7c6fe5b0f7134f71","/g/11c5z_mzx1","40.9825362","29.0522772","Feneryolu Mahallesi Gazi Muhtarpaşa Sokağı & Fahrettin Kerim Gökay Caddesi D:16/A Blok","+905448801415","0544 880 14 15","ChIJHRgV5IXHyhQRcU8T97Dlb3w","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am",,"Monday",,"8pm","Sunday","9am","8pm","Saturday","9am","34724","208","İstanbul","Feneryolu Mahallesi Gazi Muhtarpaşa Sokağı & Fahrettin Kerim Gökay Caddesi D:16/A Blok","Kadıköy Salon Ay Saç Tasarım & Kaynak Merkezi","4.5",
"My ClinicA - Kadıköy Güzellik Merkezi, Caferağa, Mürver Çiçeği Sk. No:31/b kat:1 d:3, 34710 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab997d1e166d9:0x94c7e360712f75d7","/g/11twkgfp9l","40.9914336","29.0295425","Mürver Çiçeği Sk. No:31/b kat:1 d:3","+905431004017","0543 100 40 17","ChIJ2Wbh0Ze5yhQR13UvcWDjx5Q","8pm","Saturday","9:30am","8pm","Friday","9:30am","8pm","Thursday","9:30am","8pm","Wednesday","9:30am","8pm","Tuesday","9:30am","8pm","Monday","9:30am",,"Sunday",,"8pm","Saturday","9:30am","34710","42","İstanbul","Mürver Çiçeği Sk. No:31/b kat:1 d:3","My ClinicA - Kadıköy Güzellik Merkezi","3.4",
"Şule Duyan Beauty Clinic - Hydrafacial / Medical Aesthetic / Laser Hair Removal, Akşemsettin, Fevzipaşa Cd. No:149 K:3, 34080 Fatih/İstanbul, Türkiye","Fatih","TR",,"0x14cabb490c00fc75:0x6b10a619b83a17d6","/g/11h7f_pyk0","41.0221084","28.9448262","Fevzipaşa Cd. No:149 K:3","+905421082608","0542 108 26 08","ChIJdfwADEm7yhQR1hc6uBmmEGs","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am",,"Sunday",,"8pm","Saturday","10am","34080","616","İstanbul","Fevzipaşa Cd. No:149 K:3","Şule Duyan Beauty Clinic - Hydrafacial / Medical Aesthetic / Laser Hair Removal","4.9",
"Larende Güzellik Salonu, Hasanpaşa, Sarayardı Cd. 39 c, 34722 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab873157d4fd5:0x73ac7b11d1916fd3","/g/11dxdg6jxt","40.9954561","29.0381903","Sarayardı Cd. 39 c",,,"ChIJ1U99FXO4yhQR02-R0RF7rHM","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","9:30pm","Sunday","11am","8pm","Saturday","10am","34722","9","İstanbul","Sarayardı Cd. 39 c","Larende Güzellik Salonu","4.8",
"Time Beauty Cadde, Bostancı, Bağdat Cad. No: 532, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7e105fabdbf:0x9357fd632cfd00f4","/g/11lzs6xzn1","40.953801","29.09408","Bağdat Cad. No: 532","+902164113235","(0216) 411 32 35","ChIJv736BeHHyhQR9AD9LGP9V5M","8:30pm","Saturday","9:30am","8:30pm","Saturday","9:30am",,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Bağdat Cad. No: 532","Time Beauty Cadde",,
"Euroderm, Bostancı, Bağdat Cad. No:468, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab867bd2e7f9b:0x85a24b9c05b92011","/g/1ptynnvss","40.9566708","29.087732","Bağdat Cad. No:468","+902164505900","(0216) 450 59 00","ChIJm38uvWe4yhQRESC5BZxLooU","10pm","Saturday","9am","10pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Bağdat Cad. No:468","Euroderm",,
"Estefoot Suadiye Ayak ve El Bakımı, Suadiye, Bağdat Cad. No:454 Kat:3, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac57e95d5d0c7:0x9e57b9adec985e1a","/g/11nsw5_r_f","40.9574863","29.0861146","Bağdat Cad. No:454 Kat:3","+905433620818","0543 362 08 18","ChIJx9DVlX7FyhQRGl6Y7K25V54","7pm","Saturday","9:30am","7pm","Saturday","9:30am",,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Bağdat Cad. No:454 Kat:3","Estefoot Suadiye Ayak ve El Bakımı",,
"Şenel Aesthetic, Suadiye, Bağdat Cad. No:450, 34740 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7045f08f50d:0x4aae581bec0cd01","/g/11b7kc6wnl","40.9578993","29.0851671","Bağdat Cad. No:450","+902164640001","(0216) 464 00 01","ChIJDfUIXwTHyhQRAc3AvoHlqgQ","7pm","Saturday","9am","7pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34740",,"İstanbul","Bağdat Cad. No:450","Şenel Aesthetic",,
"Forever Young Suadiye, Bostancı, Bağdat Cad. no:450/1, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac79998e3ba5f:0x1c4de7baca98ad84","/g/11sjcxmk_g","40.957869","29.085084","Bağdat Cad. no:450/1","+905303104023","0530 310 40 23","ChIJX7rjmJnHyhQRhK2YyrrnTRw","6pm","Saturday","10am","6pm","Saturday","10am",,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Bağdat Cad. no:450/1","Forever Young Suadiye",,
"Sibel Keçeli Nail & Beauty, Suadiye, Bağdat Cad. Cemile Apt No:401 A blok Kat: 2 Daire : 4, 34740 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7ac45d2df1b:0xd211abc0ef07aefd","/g/11k7s77pjg","40.9612258","29.0790856","Bağdat Cad. Cemile Apt No:401 A blok Kat: 2 Daire : 4","+905303804046","0530 380 40 46","ChIJG9_SRazHyhQR_a4H78CrEdI","8pm","Saturday","10am","8pm","Saturday","10am",,,,,,,,,,,,,,,,,,,"34740",,"İstanbul","Bağdat Cad. Cemile Apt No:401 A blok Kat: 2 Daire : 4","Sibel Keçeli Nail & Beauty",,
"Salon Veysel, Suadiye Suadiye Park Centrum, Plaj Yolu Sk. No:18, 34740 Kadıköy, Türkiye","Kadıköy","TR",,"0x14cac71015a66f6d:0xa519a25378a419fa","/g/1wjw8_rg","40.9567503","29.0800688","Suadiye Suadiye Park Centrum, Plaj Yolu Sk. No:18","+902163806960","(0216) 380 69 60","ChIJbW-mFRDHyhQR-hmkeFOiGaU","8pm","Saturday","8:30am","8pm","Saturday","8:30am",,,,,,,,,,,,,,,,,,,"34740",,"İstanbul","Suadiye Suadiye Park Centrum, Plaj Yolu Sk. No:18","Salon Veysel",,
"Teddyglam nailbar, Bostancı, Kitapçı Mehmet Süleyman Sk. No:45, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac74c9c655665:0xd5c9893e1a189f4b","/g/11m5_k0vtp","40.9546077","29.0960196","Kitapçı Mehmet Süleyman Sk. No:45","+905431321109","0543 132 11 09","ChIJZVZlnEzHyhQRS58YGj6JydU","8:30pm","Saturday","10am","8:30pm","Saturday","10am",,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Kitapçı Mehmet Süleyman Sk. No:45","Teddyglam nailbar",,
"Zehra Kuafor, Kozyatağı, Kocayol Cd. No:14B, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac6ff9d852fbd:0xa38cf907f542e136","/g/1ptwt6_f2","40.961364","29.095454","Kocayol Cd. No:14B","+902163622206","(0216) 362 22 06","ChIJvS-Fnf_GyhQRNuFC9Qf5jKM","7:30pm","Saturday","9am","7:30pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Kocayol Cd. No:14B","Zehra Kuafor",,
"Ebil Sac Tasarim, Suadiye, Kazım Özalp Sk. 60/1, 34740 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac70489f7cf8b:0xd667b6f577f7fffe","/g/1v4025ph","40.959177","29.072577","Kazım Özalp Sk. 60/1","+902163739353","(0216) 373 93 53","ChIJi8_3iQTHyhQR_v_3d_W2Z9Y","7pm","Saturday","9am","7pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34740",,"İstanbul","Kazım Özalp Sk. 60/1","Ebil Sac Tasarim",,
"Gümüş Kılıç Güzellik Salonu, Bostancı, Bostan Tariki Sk., 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7099cc1eb09:0xef25c2aea09c92aa","/g/11f6d7n22l","40.9557337","29.0979312","Bostan Tariki Sk.","+902164165064","(0216) 416 50 64","ChIJCevBnAnHyhQRqpKcoK7CJe8","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am","6pm","Sunday","1","7pm","Saturday","9am","34744","4","İstanbul","Bostan Tariki Sk.","Gümüş Kılıç Güzellik Salonu","4.3",
"Aydın & Taner Bostancı Kuaför, Bostancı, Vukela Cd. No:27, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac77a2ffbc161:0xe1265592e6f7f7d","/g/11fwbld7d9","40.9578679","29.0948166","Vukela Cd. No:27","+905523628233","0552 362 82 33","ChIJYcH7L3rHyhQRfX9vLlllEg4","7:30pm","Saturday","9am","7:30pm","Friday","9am","7:30pm","Thursday","9am","7:30pm","Wednesday","9am",,"Tuesday",,"7:30pm","Monday","9am","7:30pm","Sunday","9am","7:30pm","Saturday","9am","34744","671","İstanbul","Vukela Cd. No:27","Aydın & Taner Bostancı Kuaför","4.7",
"Estehaircity, Bostancı Mah Kitapcı Mehmet Süleyman Sok Divan Plus, Ablok, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac70ea28dfcd5:0xfb2990642e4a9b17","/g/11g07738c3","40.9555272","29.0940075","Bostancı Mah Kitapcı Mehmet Süleyman Sok Divan Plus, Ablok","+905436219997","0543 621 99 97","ChIJ1fyNog7HyhQRF5tKLmSQKfs","24 hours","Saturday","24 hours","24 hours","Friday","24 hours","24 hours","Thursday","24 hours","24 hours","Wednesday","24 hours","24 hours","Tuesday","24 hours","24 hours","Monday","24 hours","24 hours","Sunday","24 hours","24 hours","Saturday","24 hours","34744","1","İstanbul","Bostancı Mah Kitapcı Mehmet Süleyman Sok Divan Plus, Ablok","Estehaircity","5",
"Bellatrix, Bostancı, Bağdat Cad. No:456, 34740 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac704866c99e7:0xb5d194c2942e6ebb","/g/1tfq1_0q","40.9573591","29.0862413","Bağdat Cad. No:456","+902166589293","(0216) 658 92 93","ChIJ55lshgTHyhQRu24ulMKU0bU","7:30pm","Saturday","9am","7:30pm","Friday","9am","7:30pm","Thursday","9am","7:30pm","Wednesday","9am","7:30pm","Tuesday","9am","7:30pm","Monday","9am",,"Sunday",,"7:30pm","Saturday","9am","34740","2","İstanbul","Bağdat Cad. No:456","Bellatrix","5",
"Kuafor Mehmet Ozturk, Bostancı, Levent Sk. köşem apt no25/A, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac70326e8d6fd:0x8c59fb304a549154","/g/1hc1ccsl7","40.9562235","29.0924794","Levent Sk. köşem apt no25/A","+902163723767","(0216) 372 37 67","ChIJ_dboJgPHyhQRVJFUSjD7WYw","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am",,"Sunday",,"8pm","Saturday","9am","34744","5","İstanbul","Levent Sk. köşem apt no25/A","Kuafor Mehmet Ozturk","4",
"Mina Kuafor, Eminali Paşa Cad Levent Sok Paksa Apt:No 3.3/A, Bostancı, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac706d54ce46b:0x122dadde02520275","/g/1tcwbqcl","40.9584103","29.0942823","Eminali Paşa Cad Levent Sok Paksa Apt:No 3.3/A","+902163625323","(0216) 362 53 23","ChIJa-RM1QbHyhQRdQJSAt6tLRI","8pm","Saturday","8am","8pm","Friday","8am","8pm","Thursday","8am","8pm","Wednesday","8am","8pm","Tuesday","8am","8pm","Monday","8am",,"Sunday",,"8pm","Saturday","8am","34744","243","İstanbul","Eminali Paşa Cad Levent Sok Paksa Apt:No 3.3/A","Mina Kuafor","4.9",
"Lonay Güzellik & Kişisel Bakım, Altıntepe, Bağdat Cad. No:69, 34840 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac6ec8484bca1:0xad4828003617f9c3","/g/11bt_jtc0n","40.952375","29.101466","Bağdat Cad. No:69","+905352369955","0535 236 99 55","ChIJobyEhOzGyhQRw_kXNgAoSK0","7:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am","7:30pm","Tuesday","9:30am","7:30pm","Monday","9:30am",,"Sunday",,"7:30pm","Saturday","9:30am","34840","10","İstanbul","Bağdat Cad. No:69","Lonay Güzellik & Kişisel Bakım","5",
"Trichotherapy Saç Sağlığı Merkezi, Suadiye, Bağdat Cad. No:449 Apt. Kat:2 D:6, 34740 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7089de4c155:0x6b7f79e7a3511db","/g/11b69f9ksr","40.959261","29.083327","Bağdat Cad. No:449 Apt. Kat:2 D:6","+902163720315","(0216) 372 03 15","ChIJVcHknQjHyhQR2xE1ep73twY","4pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"4pm","Saturday","10am","34740","21","İstanbul","Bağdat Cad. No:449 Apt. Kat:2 D:6","Trichotherapy Saç Sağlığı Merkezi","4",
"Tuğba Öz, bostancı mahalle cumhuriyet apartman, Bostancı, Mehmet Şevki Paşa Cd., 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab9b486615603:0xfe01551e02d0403b","/g/11fl94rff7","40.9580562","29.1015093","bostancı mahalle cumhuriyet apartman, Mehmet Şevki Paşa Cd.","+905539143462","0553 914 34 62","ChIJA1ZhhrS5yhQRO0DQAh5VAf4","6pm","Saturday","9am","6pm","Friday","9am","6pm","Thursday","9am","6pm","Wednesday","9am","6pm","Tuesday","9am","6pm","Monday","9am",,"Sunday",,"6pm","Saturday","9am","34744","162","İstanbul","bostancı mahalle cumhuriyet apartman, Mehmet Şevki Paşa Cd.","Tuğba Öz","4.8",
"Nuri Özçelik Kuaför Salonu, Bostancı, Emin Ali Paşa Cd. Çınar Apt No:69/1, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7080b36de4b:0x6d96af23c10beda8","/g/11dym8rq7c","40.9600432","29.092013","Emin Ali Paşa Cd. Çınar Apt No:69/1","+905359719419","0535 971 94 19","ChIJS942CwjHyhQRqO0LwSOvlm0","9pm","Saturday","8am","9pm","Friday","8am","9pm","Thursday","8am","9pm","Wednesday","8am","9pm","Tuesday","8am","9pm","Monday","8am","9pm","Sunday","10am","9pm","Saturday","8am","34744","68","İstanbul","Emin Ali Paşa Cd. Çınar Apt No:69/1","Nuri Özçelik Kuaför Salonu","4.9",
"Mavi Kozmetik, Bostancı, Bostancı Camii Sk No: 9, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7029cd9c635:0xcb11ce71ff48b555","/g/11b6vclyys","40.9556524","29.0924184","Bostancı Camii Sk No: 9","+902164104455","(0216) 410 44 55","ChIJNcbZnALHyhQRVbVI_3HOEcs",,"Saturday","Eid al-Adha might affect these hours","6pm","Friday","9am","6pm","Thursday","9am","6pm","Wednesday","9am","6pm","Tuesday","9am","6pm","Monday","9am",,"Sunday",,,"Saturday","Eid al-Adha might affect these hours","34744","64","İstanbul","Bostancı Camii Sk No: 9","Mavi Kozmetik","3.7",
"Kuafor Yusuf Caglar, Kuaför Yusuf Çağlar, Bostancı, Bağdat Cad. No:464, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac70370e44b9f:0xdae011317acfa4c2","/g/1tsgz15z","40.956919","29.087275","Kuaför Yusuf Çağlar, Bağdat Cad. No:464","+902164168573","(0216) 416 85 73","ChIJn0vkcAPHyhQRwqTPejER4No","7pm","Saturday","9:30am","7pm","Friday","9:30am","7pm","Thursday","9:30am","7pm","Wednesday","9:30am","7pm","Tuesday","9:30am","7pm","Monday","9:30am",,"Sunday",,"7pm","Saturday","9:30am","34744","13","İstanbul","Kuaför Yusuf Çağlar, Bağdat Cad. No:464","Kuafor Yusuf Caglar","4.4",
"Burun Estetiği, Bagdat Cad, Bostancı, Çınarlı Sk. No:10/2, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7e9b4b4e7d5:0xfc90c39f99bf33f8","/g/11sh73ldgt","40.9581365","29.0846447","Bagdat Cad, Çınarlı Sk. No:10/2","+905305153295","0530 515 32 95","ChIJ1ee0tOnHyhQR-DO_mZ_DkPw","6pm","Saturday","9am","6pm","Friday","9am","6pm","Thursday","9am","6pm","Wednesday","9am","6pm","Tuesday","9am","6pm","Monday","9am",,"Sunday",,"6pm","Saturday","9am","34744","17","İstanbul","Bagdat Cad, Çınarlı Sk. No:10/2","Burun Estetiği","5",
"Opr. Dr. Bahattin Celikoz, Bostancı, Selvili Sk. Sedir Apt No:1/A Kat 3. D:10, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab8041c4df823:0xdf5d7019982271e2","/g/1pty4_fvp","40.9584301","29.0838038","Selvili Sk. Sedir Apt No:1/A Kat 3. D:10","+905403698080","0540 369 80 80","ChIJI_hNHAS4yhQR4nEimBlwXd8","5:30pm","Saturday","9am","5:30pm","Friday","9am","5:30pm","Thursday","9am","5:30pm","Wednesday","9am","5:30pm","Tuesday","9am","5:30pm","Monday","9am",,"Sunday",,"5:30pm","Saturday","9am","34744","11","İstanbul","Selvili Sk. Sedir Apt No:1/A Kat 3. D:10","Opr. Dr. Bahattin Celikoz","4.3",
"Op. Dr. Mert OKUMUŞ, Bağdat cd, Çınarlı Sk. No: 10/ 7, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7b936b94999:0x5ef6bbd0ce5347a8","/g/11xyl56mb_","40.9579813","29.0845976","Bağdat cd, Çınarlı Sk. No: 10/ 7","+905327815123","0532 781 51 23","ChIJmUm5NrnHyhQRqEdTztC79l4","5:30pm","Saturday","9am","5:30pm","Friday","9am","5:30pm","Thursday","9am","5:30pm","Wednesday","9am","5:30pm","Tuesday","9am","5:30pm","Monday","9am",,"Sunday",,"5:30pm","Saturday","9am","34744","101","İstanbul","Bağdat cd, Çınarlı Sk. No: 10/ 7","Op. Dr. Mert OKUMUŞ","5",
"Murat Çolak, Bostancı, Bağdat Cad., 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac703a655ae07:0x70e52ec47d9e862e","/g/11qbdqtb71","40.954019","29.093569","Bağdat Cad.","+905325532004","0532 553 20 04","ChIJB65VpgPHyhQRLoaefcQu5XA","7:30pm","Saturday","9am","7:30pm","Friday","9am","7:30pm","Thursday","9am","7:30pm","Wednesday","9am","7:30pm","Tuesday","9am","7:30pm","Monday","9am",,"Sunday",,"7:30pm","Saturday","9am",,,"İstanbul","Bağdat Cad.","Murat Çolak",,
"Aytuğ Tattoo Caddebostan | Tattoo & Piercing, Bostancı, Bağdat Cad. 500/a, 34728 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac72e1382b443:0xd0202bb5b1373984","/g/11ks0fw48j","40.9552681","29.0906337","Bağdat Cad. 500/a","+905058765398","0505 876 53 98","ChIJQ7SCEy7HyhQRhDk3sbUrINA","11pm","Saturday","11am","11pm","Friday","11am","11pm","Thursday","11am","11pm","Wednesday","11am","11pm","Tuesday","11am","11pm","Monday","11am","11pm","Sunday","11am","11pm","Saturday","11am","34728","415","İstanbul","Bağdat Cad. 500/a","Aytuğ Tattoo Caddebostan | Tattoo & Piercing","4.9",
"Ali Gür Bostancı, Altıntepe, Bağdat Cad. no: 28, 34840 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac77df4e94a11:0x7636df06b3d4f404","/g/11s2pwrl1b","40.9522498","29.0990932","Bağdat Cad. no: 28","+905340863555","0534 086 35 55","ChIJEUrp9H3HyhQRBPTUswbfNnY","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am",,"Monday",,"7pm","Sunday","10am","8pm","Saturday","9am","34840","213","İstanbul","Bağdat Cad. no: 28","Ali Gür Bostancı","4.4",
"Gent’s Istanbul, Suadiye Mah. Kazım Ozalp Sk Alp Yalman Plaza B Blok No.60/1, D:2, 34740 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac71278835dc3:0xe0f5622b31c2acd2","/g/11f40pz3y6","40.9591572","29.072685","Suadiye Mah. Kazım Ozalp Sk Alp Yalman Plaza B Blok No.60/1, D:2","+902163580883","(0216) 358 08 83","ChIJw12DeBLHyhQR0qzCMSti9eA",,"Saturday","Eid al-Adha hours","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am",,"Sunday",,,"Saturday","Eid al-Adha hours","34740","292","İstanbul","Suadiye Mah. Kazım Ozalp Sk Alp Yalman Plaza B Blok No.60/1, D:2","Gent’s Istanbul","4.7",
"Forlife - Bitkisel Bakım Yağları, Sahrayı Cedit, Küçük Yol Sk. No: 15, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac6fcf88251d3:0xf2da69fa4f7a3eab","/g/11hzmsxvyh","40.9551545","29.0958251","Küçük Yol Sk. No: 15","+902163622697","(0216) 362 26 97","ChIJ01GC-PzGyhQRqz56T_pp2vI",,,,,,,,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Küçük Yol Sk. No: 15","Forlife - Bitkisel Bakım Yağları",,
"Yüksel Güzellik Salonu, Erenköy, Şemsettin Günaltay Cd. NO:31, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac6ffd0cf318b:0xfb6fdddfc58b2123","/g/11q2ykhk23","40.9610552","29.0929365","Şemsettin Günaltay Cd. NO:31",,,"ChIJizHP0P_GyhQRIyGLxd_db_s",,,,,,,,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Şemsettin Günaltay Cd. NO:31","Yüksel Güzellik Salonu",,
"Isik Erkek Kuaforu, Bostancı, Köyyolu Sok. Köyyolu Apt. 3/A, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac6fd35dd247b:0xe459d8f37845e8ed","/g/11g_737fm","40.9534786","29.0942688","Köyyolu Sok. Köyyolu Apt. 3/A","+905324959187","0532 495 91 87","ChIJeyTdNf3GyhQR7ehFePPYWeQ",,,,,,,,,,,,,,,,,,,,,,,,,"34744","14","İstanbul","Köyyolu Sok. Köyyolu Apt. 3/A","Isik Erkek Kuaforu","4.6",
"Mina Güzellik Salonu, Kozyatağı, Şemsettin Günaltay Cd. No:60, 34742 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac6ffde78c58b:0x855d5111ecb6f03b","/g/11csrfqvgj","40.962718","29.0913086","Şemsettin Günaltay Cd. No:60","+902163807317","(0216) 380 73 17","ChIJi8V43v_GyhQRO_C27BFRXYU",,,,,,,,,,,,,,,,,,,,,,,,,"34742","5","İstanbul","Şemsettin Günaltay Cd. No:60","Mina Güzellik Salonu","3.4",
"AESTHETICS WORLD CLINIC, Bostancı, Çınarlı Sk. No:10, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac704f745ba69:0x65d3c243e5451cfb","/g/11s7s7cb8v","40.9579813","29.0845976","Çınarlı Sk. No:10",,,"ChIJabpF9wTHyhQR-xxF5UPC02U","5pm","Saturday","9am","5pm","Friday","9am","5pm","Thursday","9am","5pm","Wednesday","9am","5pm","Tuesday","9am","5pm","Monday","9am",,"Sunday",,"5pm","Saturday","9am","34744",,"İstanbul","Çınarlı Sk. No:10","AESTHETICS WORLD CLINIC",,
"Özlem Güzellik Salonu, Kozyatağı, Avşar Sokağı No:15, 34742 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7aab8cd4847:0x7a4a5e3c571c73d2","/g/11g6lxllgw","40.9645304","29.0914711","Avşar Sokağı No:15",,,"ChIJR0jNuKrHyhQR0nMcVzxeSno",,,,,,,,,,,,,,,,,,,,,,,,,"34742","1","İstanbul","Avşar Sokağı No:15","Özlem Güzellik Salonu","5",
